apontamento_id,projeto_id,analista_id,data,horas,atividade
APT008756,PRJ0123,ANL014,11-ago-2025,2,Coleta
APT008427,PRJ0120,ANL001,01-abr-2026,4.5,Modelagem
APT001536,PRJ0019,ANL022,2025-01-22,3,Documentação
APT000608,PRJ0008,ANL017,16-mar-2026,4.5,Coleta
APT005984,PRJ0082,ANL022,17-jun-2025,7,Testes
APT001252,PRJ0014,ANL020,06-ago-2024,5.5,Modelagem
APT003805,PRJ0048,ANL005,2024-12-17,6,Dashboard
APT001370,PRJ0015,ANL004,21/11/2025,6.5,Documentação
APT002438,PRJ0031,ANL003,2024-10-30,7,Reunião com cliente
APT003387,PRJ0042,ANL019,14-ago-2025,6.5,Apresentação
APT006727,PRJ0095,ANL020,02/11/2025,3,Dashboard
APT007978,PRJ0115,ANL005,16/05/2024,7.5,Modelagem
APT003252,PRJ0041,ANL011,2025-06-10,4,Testes
APT009028,PRJ0129,ANL013,30/12/2025,6,ETL
APT004958,PRJ0066,ANL009,2024-12-10,2,Modelagem
APT003117,PRJ0039,ANL007,2024-12-09,8.5,ETL
APT001028,PRJ0012,ANL005,06-mar-2026,4,Documentação
APT002837,PRJ0036,ANL001,2026-05-18,4,Dashboard
APT005536,PRJ0078,ANL017,02-out-2025,5.5,Reunião com cliente
APT009030,PRJ0129,ANL013,12/23/2025,6,ETL
APT007092,PRJ0101,ANL012,2026-06-08,6,Coleta
APT000838,PRJ0010,ANL001,16/10/2024,2.5,Dashboard
APT002071,PRJ0026,ANL021,17-nov-2025,7,Modelagem
APT009123,PRJ0130,ANL013,2025-05-16,2,Documentação
APT004679,PRJ0063,ANL019,2026-06-04,6,Testes
APT002207,PRJ0027,ANL013,2024-10-24,8,Modelagem
APT005331,PRJ0073,ANL021,2025-02-20,7,ETL
APT001553,PRJ0019,ANL010,18-dez-2024,2.5,Modelagem
APT008984,PRJ0129,ANL001,2026-01-05,6,Documentação
APT005197,PRJ0070,ANL016,2025-04-15,3,Dashboard
APT004076,PRJ0052,ANL022,2026-04-07,2,ETL
APT001162,PRJ0013,ANL005,12/25/2024,3,Dashboard
APT001613,PRJ0020,ANL022,2024-03-04,4.5,Documentação
APT003276,PRJ0042,ANL013,07/23/2025,4,REUNIÃO COM CLIENTE
APT000877,PRJ0011,ANL008,2025-08-25,6,Coleta
APT008583,PRJ0121,ANL015,2026-03-30,5,Reunião com cliente
APT002737,PRJ0034,ANL012,05/06/2024,3,Apresentação
APT007291,PRJ0104,ANL012,2024-04-18,8,Coleta
APT003708,PRJ0047,ANL018,09/10/2024,6.5,Documentação
APT007238,PRJ0103,ANL023,04/14/2025,2,Testes
APT000069,PRJ0003,ANL021,15-set-2025,7,Coleta
APT008040,PRJ0115,ANL023,2024-04-29,3,Coleta
APT004121,PRJ0053,ANL014,09/02/2026,8.5,Reunião com cliente
APT003771,PRJ0047,ANL012,04/11/2024,7.5,Coleta
APT002141,PRJ0026,ANL009,22-set-2025,3,Modelagem
APT002525,PRJ0032,ANL024,07/05/2026,8,Apresentação
APT001275,PRJ0014,ANL014,2024-07-09,6.5,ETL
APT000336,PRJ0006,ANL020,06/12/2025,3,Dashboard
APT002302,PRJ0029,ANL019,15-set-2025,4,Testes
APT002650,PRJ0034,ANL012,2024-02-12,3,Testes
APT000626,PRJ0008,ANL017,2026-02-24,6.5,COLETA
APT005249,PRJ0071,ANL023,04-fev-2025,6.5,Apresentação
APT006047,PRJ0082,ANL022,17-abr-2025,6.5,Dashboard
APT006445,PRJ0089,ANL004,20/09/2024,"5,5",ETL
APT007847,PRJ0112,ANL009,07/21/2025,7,Reunião com cliente
APT001608,PRJ0020,ANL010,25/03/2024,4.5,Testes
APT001177,PRJ0014,ANL008,2024-06-17,5,Modelagem
APT000724,PRJ0009,ANL005,2025-11-03,5,ETL
APT002363,PRJ0029,ANL007,2025-08-04,5,Modelagem
APT003549,PRJ0043,ANL017,12/02/2025,4.5,Documentação
APT008305,PRJ0120,ANL019,2026-04-13,8,ETL
APT002411,PRJ0030,ANL009,2024-09-16,6.5,Reunião com cliente
APT003175,PRJ0039,ANL007,2025-02-03,6,Coleta
APT005599,PRJ0079,ANL006,23-jun-2025,8,Coleta
APT009289,PRJ0133,ANL012,06/04/2026,6,Reunião com cliente
APT007615,PRJ0108,ANL020,18-jun-2024,"7,5",Reunião com cliente
APT004977,PRJ0066,ANL021,11/25/2024,6,Reunião com cliente
APT008810,PRJ0125,ANL009,2025-04-03,6,Modelagem
APT000978,PRJ0012,ANL023,17/02/2026,6,Apresentação
APT009113,PRJ0130,ANL019,12-mai-2025,7,Testes
APT002839,PRJ0036,ANL001,2026-03-30,"2,5",ETL
APT001813,PRJ0024,ANL017,11/28/2025,"4,5",Documentação
APT005254,PRJ0071,ANL005,2025-02-05,7,Modelagem
APT001966,PRJ0025,ANL022,04-fev-2025,2,Documentação
APT004504,PRJ0060,ANL024,2025-04-29,6,Apresentação
APT002583,PRJ0032,ANL018,05/18/2026,5,Dashboard
APT003737,PRJ0047,ANL024,26-ago-2024,4,Dashboard
APT003590,PRJ0045,ANL016,11-mar-2025,3,Testes
APT008183,PRJ0119,ANL012,05/13/2024,5,Dashboard
APT003329,PRJ0042,ANL019,2025-07-28,2,Testes
APT006954,PRJ0099,ANL003,2025-06-27,6.5,ETL
APT004884,PRJ0065,ANL022,04/02/2026,6,Reunião com cliente
APT002095,PRJ0026,ANL009,2025-11-24,5,Documentação
APT005833,PRJ0081,ANL017,2026-05-11,4,Apresentação
APT001735,PRJ0023,ANL005,23-fev-2026,5,Reunião com cliente
APT008082,PRJ0117,ANL003,2025-08-04,8,Apresentação
APT009730,PRJ0140,ANL024,12/26/2025,6,Reunião com cliente
APT006245,PRJ0084,ANL017,2025-09-22,6.5,Documentação
APT003661,PRJ0046,ANL016,02/27/2024,6,Dashboard
APT004880,PRJ0065,ANL010,2026-03-13,8,Testes
APT008966,PRJ0128,ANL011,06-abr-2026,4.5,ETL
APT006750,PRJ0095,ANL008,2025-04-10,5.5,ETL
APT001532,PRJ0018,ANL017,19-set-2025,4,Documentação
APT005941,PRJ0081,ANL023,04/05/2026,6,Testes
APT008594,PRJ0121,ANL003,24/04/2026,4,Modelagem
APT005407,PRJ0077,ANL008,2024-10-08,3,Dashboard
APT008258,PRJ0119,ANL018,09/01/2024,7,Apresentação
APT002530,PRJ0032,ANL018,2026-05-27,8,Apresentação
APT006806,PRJ0096,ANL009,2026-05-01,5,Modelagem
APT001773,PRJ0023,ANL023,2026-04-08,6,ETL
APT005628,PRJ0079,ANL024,05/27/2025,6.5,Apresentação
APT002664,PRJ0034,ANL012,2024-02-19,7,ETL
APT007221,PRJ0103,ANL023,2025-03-11,4,Reunião com cliente
APT001141,PRJ0013,ANL017,11/25/2024,8,Apresentação
APT008012,PRJ0115,ANL005,2024-04-04,4,Documentação
APT007849,PRJ0112,ANL003,2025-07-28,7,Testes
APT008138,PRJ0118,ANL008,2025-11-13,5,Apresentação
APT006184,PRJ0083,ANL015,2025-05-20,4,Modelagem
APT004220,PRJ0055,ANL002,25-jul-2024,4,Testes
APT009334,PRJ0134,ANL015,2026-01-26,6.5,Reunião com cliente
APT007925,PRJ0114,ANL005,2024-05-08,3,Apresentação
APT008319,PRJ0120,ANL007,2026-04-14,7,Dashboard
APT002470,PRJ0032,ANL006,02-mar-2026,2,Coleta
APT007601,PRJ0107,ANL017,28-mar-2025,4.5,DASHBOARD
APT009218,PRJ0132,ANL016,28-out-2024,6,Apresentação
APT008067,PRJ0116,ANL013,2025-05-29,6,Reunião com cliente
APT002693,PRJ0034,ANL006,04/04/2024,5,Modelagem
APT008191,PRJ0119,ANL012,2024-03-29,6,Reunião com cliente
APT008198,PRJ0119,ANL012,2024-02-29,8.5,Modelagem
APT007430,PRJ0106,ANL015,2026-04-29,8,Apresentação
APT009492,PRJ0136,ANL013,04/01/2026,4,ETL
APT003431,PRJ0042,ANL013,2025-04-28,6.5,Testes
APT002508,PRJ0032,ANL006,2026-04-08,7.5,Testes
APT003285,PRJ0042,ANL019,2025-05-15,2,ETL
APT009366,PRJ0134,ANL009,02/09/2026,6,ETL
APT000721,PRJ0009,ANL011,10/14/2025,7,Testes
APT004065,PRJ0052,ANL004,13/04/2026,8,Coleta
APT003540,PRJ0043,ANL017,26/11/2025,4,Coleta
APT003107,PRJ0039,ANL007,17-fev-2025,6,Dashboard
APT005813,PRJ0081,ANL017,2026-04-08,6,Documentação
APT006716,PRJ0095,ANL008,2025-04-21,4.5,Modelagem
APT007036,PRJ0101,ANL006,2026-04-24,8.5,Testes
APT001606,PRJ0020,ANL004,2024-03-04,6,Apresentação
APT002807,PRJ0035,ANL022,03/26/2025,5,Testes
APT005248,PRJ0071,ANL023,21/02/2025,5,Testes
APT000389,PRJ0006,ANL002,2025-03-26,7,ETL
APT006726,PRJ0095,ANL020,02-abr-2025,4,APRESENTAÇÃO
APT002915,PRJ0036,ANL019,2026-03-12,4,ETL
APT000624,PRJ0008,ANL011,2026-03-05,2,Coleta
APT002022,PRJ0026,ANL021,04-ago-2025,4,Dashboard
APT000963,PRJ0012,ANL011,2026-06-05,5.5,Testes
APT008124,PRJ0118,ANL014,2025-10-09,6,ETL
APT005665,PRJ0079,ANL012,2025-07-21,8,Documentação
APT008335,PRJ0120,ANL007,08/06/2026,4,Apresentação
APT005351,PRJ0075,ANL020,2025-08-04,6.5,DASHBOARD
APT005260,PRJ0072,ANL018,2025-10-15,5.5,Dashboard
APT001691,PRJ0022,ANL009,2026-03-24,4,Dashboard
APT000241,PRJ0005,ANL005,2025-01-27,4,Testes
APT008579,PRJ0121,ANL009,2026-06-24,7,Reunião com cliente
APT008726,PRJ0122,ANL009,2025-10-27,3,ETL
APT007214,PRJ0103,ANL023,2025-01-31,4.5,Modelagem
APT004858,PRJ0064,ANL008,05/06/2026,5,Apresentação
APT000145,PRJ0003,ANL015,13/08/2025,3,Coleta
APT001739,PRJ0023,ANL011,2026-02-11,5,Testes
APT009321,PRJ0134,ANL015,2026-02-16,8.5,Coleta
APT002480,PRJ0032,ANL024,2026-02-11,7.5,Testes
APT003015,PRJ0037,ANL004,08/04/2025,7,Apresentação
APT000712,PRJ0008,ANL023,30/03/2026,5,Documentação
APT008227,PRJ0119,ANL018,2024-03-15,3,Modelagem
APT003542,PRJ0043,ANL017,12/01/2025,4.5,Modelagem
APT005375,PRJ0076,ANL021,07-jun-2024,6.5,Modelagem
APT003378,PRJ0042,ANL019,2025-07-21,7,ETL
APT001156,PRJ0013,ANL017,2024-10-21,6.5,Apresentação
APT001294,PRJ0014,ANL002,24-jul-2024,5,Apresentação
APT002467,PRJ0032,ANL024,2026-03-20,6,Testes
APT000874,PRJ0011,ANL002,09-set-2025,8,Testes
APT006469,PRJ0089,ANL004,2024-07-04,6,ETL
APT006149,PRJ0083,ANL015,2025-11-25,5,Coleta
APT009716,PRJ0140,ANL012,12/02/2025,4,ETL
APT002382,PRJ0029,ANL007,2025-06-24,6,Apresentação
APT004999,PRJ0067,ANL019,2024-05-31,"5,5",Documentação
APT009549,PRJ0136,ANL013,2026-06-01,2,Testes
APT007793,PRJ0110,ANL014,2025-01-22,6,Coleta
APT007859,PRJ0112,ANL015,28/07/2025,3,Reunião com cliente
APT004873,PRJ0065,ANL004,2026-03-16,6,Modelagem
APT000750,PRJ0010,ANL019,2024-07-15,3.5,Modelagem
APT002923,PRJ0036,ANL019,2026-06-16,"3,5",ETL
APT000823,PRJ0010,ANL001,2024-09-02,5,ETL
APT007561,PRJ0106,ANL021,2026-06-18,"6,5",Dashboard
APT000574,PRJ0008,ANL023,06/09/2026,6.5,Modelagem
APT001933,PRJ0025,ANL016,2025-02-14,6,Modelagem
APT007424,PRJ0106,ANL021,2026-04-16,4,Testes
APT007570,PRJ0106,ANL021,2026-05-07,8,ETL
APT001564,PRJ0019,ANL010,2025-01-24,6,Reunião com cliente
APT000551,PRJ0007,ANL022,30/09/2024,8,DASHBOARD
APT007383,PRJ0106,ANL021,26/05/2026,3,Documentação
APT009513,PRJ0136,ANL001,03/11/2026,5.5,Documentação
APT002060,PRJ0026,ANL003,2025-09-17,6,Apresentação
APT006255,PRJ0084,ANL023,2025-08-18,8,Dashboard
APT009234,PRJ0133,ANL006,2026-06-18,4,Coleta
APT008980,PRJ0129,ANL013,05-jan-2026,4,Coleta
APT003406,PRJ0042,ANL013,2025-04-01,6,Apresentação
APT006619,PRJ0093,ANL008,2024-09-16,4,Apresentação
APT008053,PRJ0115,ANL005,2024-05-09,6,Documentação
APT004714,PRJ0063,ANL001,2026-05-14,2,Documentação
APT003136,PRJ0039,ANL013,10/28/2024,5.5,Modelagem
APT002758,PRJ0034,ANL024,05/03/2024,6,Apresentação
APT001527,PRJ0018,ANL005,2025-11-13,5,Coleta
APT007898,PRJ0113,ANL004,2024-05-06,4.5,Reunião com cliente
APT008341,PRJ0120,ANL019,2026-04-13,"2,5",Coleta
APT001636,PRJ0021,ANL002,06/01/2026,6,Reunião com cliente
APT000061,PRJ0002,ANL001,09/10/2024,6,ETL
APT000204,PRJ0004,ANL011,2024-03-19,6,Reunião com cliente
APT009429,PRJ0136,ANL007,02/09/2026,6,Modelagem
APT001968,PRJ0025,ANL022,2025-02-04,2,Documentação
APT001888,PRJ0024,ANL011,12/11/2025,3,Documentação
APT002649,PRJ0034,ANL006,2024-06-24,6.5,ETL
APT000941,PRJ0012,ANL005,2026-05-25,6,Dashboard
APT005609,PRJ0079,ANL012,2025-07-01,4,Modelagem
APT009487,PRJ0136,ANL007,2026-03-30,3,Documentação
APT001134,PRJ0013,ANL017,12/19/2024,8,Modelagem
APT004034,PRJ0052,ANL022,2026-03-18,8.5,Coleta
APT000708,PRJ0008,ANL017,2026-03-09,2,Dashboard
APT003828,PRJ0048,ANL011,06-jan-2025,6.5,ETL
APT001625,PRJ0021,ANL014,2026-01-21,8,Modelagem
APT003013,PRJ0037,ANL022,2025-06-11,"3,5",Dashboard
APT006297,PRJ0086,ANL009,2026-04-22,2,Testes
APT001476,PRJ0017,ANL022,22-jan-2025,7,DASHBOARD
APT003775,PRJ0047,ANL012,2024-12-06,5,Modelagem
APT004509,PRJ0060,ANL006,2025-05-05,6,Testes
APT007924,PRJ0114,ANL011,04/18/2024,2,Testes
APT007546,PRJ0106,ANL003,06/01/2026,3,Testes
APT009181,PRJ0131,ANL021,2024-02-20,"6,5",ETL
APT007951,PRJ0114,ANL023,15-abr-2024,6,APRESENTAÇÃO
APT003832,PRJ0048,ANL023,2024-11-29,7,Apresentação
APT001931,PRJ0025,ANL010,17-mar-2025,4,Testes
APT005302,PRJ0073,ANL003,2025-02-20,3.5,Dashboard
APT007358,PRJ0106,ANL021,2026-05-25,6,Testes
APT002527,PRJ0032,ANL018,02/18/2026,3,Apresentação
APT000422,PRJ0007,ANL022,2024-12-26,2.5,Modelagem
APT003189,PRJ0040,ANL024,2025-07-21,6,Coleta
APT004354,PRJ0056,ANL009,04/18/2025,5,Reunião com cliente
APT007764,PRJ0109,ANL007,2026-05-11,3.5,ETL
APT008986,PRJ0129,ANL007,25/12/2025,6,Documentação
APT008521,PRJ0121,ANL003,2026-04-27,8,Dashboard
APT004087,PRJ0052,ANL010,13-abr-2026,7,Testes
APT001960,PRJ0025,ANL016,04/08/2025,7,ETL
APT007939,PRJ0114,ANL005,2024-04-10,2,Coleta
APT007909,PRJ0113,ANL004,12-jun-2024,4,Apresentação
APT002870,PRJ0036,ANL007,04/23/2026,2,Documentação
APT006928,PRJ0099,ANL003,02/05/2025,4,Documentação
APT009787,PRJ0140,ANL006,2025-12-17,4,Apresentação
APT001109,PRJ0013,ANL023,2024-12-31,7,Apresentação
APT009153,PRJ0131,ANL021,2024-03-18,6,Dashboard
APT003604,PRJ0045,ANL022,04-mar-2025,8.5,Apresentação
APT000961,PRJ0012,ANL005,2026-06-15,6,ETL
APT001932,PRJ0025,ANL004,04/01/2025,7,Apresentação
APT008237,PRJ0119,ANL018,01/05/2024,8,Modelagem
APT005320,PRJ0073,ANL021,01/23/2025,7.5,Reunião com cliente
APT008602,PRJ0121,ANL003,08-jun-2026,6,Testes
APT008876,PRJ0126,ANL023,04/20/2026,4,DOCUMENTAÇÃO
APT000613,PRJ0008,ANL011,2026-03-16,"4,5",Documentação
APT008970,PRJ0128,ANL017,2026-05-27,4,Dashboard
APT009570,PRJ0137,ANL013,2025-07-10,6.5,Testes
APT002607,PRJ0033,ANL020,2024-02-12,6,Modelagem
APT005623,PRJ0079,ANL018,2025-05-29,4,Coleta
APT006805,PRJ0096,ANL009,2026-06-01,"8,5",Apresentação
APT006808,PRJ0096,ANL009,2026-05-08,4.5,Testes
APT000832,PRJ0010,ANL019,26-ago-2024,4,ETL
APT007487,PRJ0106,ANL003,2026-04-29,6,Modelagem
APT007101,PRJ0101,ANL012,2026-05-26,6,COLETA
APT002933,PRJ0036,ANL019,04/22/2026,7,Modelagem
APT002023,PRJ0026,ANL021,07/25/2025,4,ETL
APT009355,PRJ0134,ANL003,2026-02-10,4,Documentação
APT009641,PRJ0139,ANL005,2024-10-28,4,Coleta
APT009286,PRJ0133,ANL012,2026-05-04,8,Reunião com cliente
APT000126,PRJ0003,ANL021,07/24/2025,4,DOCUMENTAÇÃO
APT005784,PRJ0081,ANL005,2026-06-16,7,Documentação
APT005627,PRJ0079,ANL024,15-mai-2025,3.5,Dashboard
APT003835,PRJ0048,ANL005,09-dez-2024,6,Coleta
APT008853,PRJ0126,ANL017,01/06/2026,5,Apresentação
APT006242,PRJ0084,ANL017,18/08/2025,4.5,Reunião com cliente
APT004981,PRJ0067,ANL013,2024-06-14,5,ETL
APT006500,PRJ0089,ANL010,2024-07-25,4,Reunião com cliente
APT001323,PRJ0015,ANL004,09/16/2025,6,Dashboard
APT000014,PRJ0001,ANL022,03/20/2024,3.5,Dashboard
APT004000,PRJ0051,ANL005,2024-10-28,4,Documentação
APT006589,PRJ0093,ANL008,2024-11-01,4,Reunião com cliente
APT004960,PRJ0066,ANL021,2024-12-23,6,Documentação
APT000321,PRJ0006,ANL020,27-jun-2025,5,Coleta
APT007825,PRJ0111,ANL005,15-abr-2026,2,Documentação
APT006284,PRJ0086,ANL015,03/06/2026,2.5,ETL
APT006385,PRJ0088,ANL019,2025-09-15,6,Documentação
APT001308,PRJ0014,ANL008,06-set-2024,240.0,ETL
APT007240,PRJ0103,ANL005,2025-01-29,6,Documentação
APT002128,PRJ0026,ANL015,01/26/2026,4,Reunião com cliente
APT007666,PRJ0109,ANL001,2026-04-16,2,Modelagem
APT009001,PRJ0129,ANL019,04-dez-2025,4,REUNIÃO COM CLIENTE
APT003194,PRJ0040,ANL018,2025-08-01,4.5,Modelagem
APT003148,PRJ0039,ANL013,15/11/2024,4,Documentação
APT006302,PRJ0086,ANL003,2026-03-30,2.5,Documentação
APT006418,PRJ0089,ANL010,31-jul-2024,6,Dashboard
APT002513,PRJ0032,ANL012,04/22/2026,8.5,Testes
APT001249,PRJ0014,ANL020,2024-07-29,6,Apresentação
APT001356,PRJ0015,ANL004,18/09/2025,7,ETL
APT000837,PRJ0010,ANL001,2024-07-10,2,Documentação
APT009344,PRJ0134,ANL015,28-jan-2026,6,ETL
APT008988,PRJ0129,ANL001,01/19/2026,4,Apresentação
APT009187,PRJ0131,ANL021,2024-02-16,5,Modelagem
APT000802,PRJ0010,ANL013,2024-09-05,6.5,Apresentação
APT004657,PRJ0063,ANL013,2026-06-08,2,Documentação
APT000157,PRJ0004,ANL005,2024-04-03,6,Testes
APT001450,PRJ0017,ANL022,2025-03-05,4,Documentação
APT007014,PRJ0101,ANL018,04/20/2026,5,Documentação
APT009394,PRJ0135,ANL002,03/11/2024,6,Coleta
APT003544,PRJ0043,ANL011,2025-11-26,4,Documentação
APT007759,PRJ0109,ANL013,2026-03-18,3,Coleta
APT006661,PRJ0093,ANL014,2024-10-29,5,Dashboard
APT009042,PRJ0130,ANL007,23/06/2025,5,Reunião com cliente
APT007850,PRJ0112,ANL015,2025-08-04,6,Dashboard
APT001522,PRJ0018,ANL011,2025-09-19,2,Dashboard
APT005127,PRJ0070,ANL022,2025-03-24,3,ETL
APT008889,PRJ0126,ANL011,14-abr-2026,5,ETL
APT002765,PRJ0034,ANL006,03/18/2024,6,Reunião com cliente
APT005336,PRJ0074,ANL010,2025-10-27,4,Reunião com cliente
APT004325,PRJ0056,ANL009,04-abr-2025,5,Documentação
APT008643,PRJ0122,ANL015,13/08/2025,4,Testes
APT006969,PRJ0099,ANL021,2025-06-06,4,Testes
APT008951,PRJ0128,ANL011,16/04/2026,4,TESTES
APT005999,PRJ0082,ANL016,03/06/2025,2,Documentação
APT006739,PRJ0095,ANL020,31/03/2025,5,Documentação
APT009332,PRJ0134,ANL015,2026-02-02,8,Modelagem
APT009523,PRJ0136,ANL007,2026-02-16,6,Dashboard
APT004680,PRJ0063,ANL019,2026-05-29,4.5,Dashboard
APT007612,PRJ0108,ANL002,2024-06-21,3,Reunião com cliente
APT001944,PRJ0025,ANL016,31/01/2025,5,Reunião com cliente
APT005511,PRJ0078,ANL011,2025-07-08,6.5,Reunião com cliente
APT003010,PRJ0037,ANL016,05/07/2025,7.5,Reunião com cliente
APT001133,PRJ0013,ANL011,03-dez-2024,4,ETL
APT002265,PRJ0029,ANL013,2025-07-28,6,Dashboard
APT005154,PRJ0070,ANL004,2025-07-31,5.5,Coleta
APT008855,PRJ0126,ANL017,05/08/2026,4.5,Coleta
APT002320,PRJ0029,ANL007,2025-11-03,3,Apresentação
APT003716,PRJ0047,ANL024,19-set-2024,4,Apresentação
APT000686,PRJ0008,ANL011,03/23/2026,4,Coleta
APT007819,PRJ0111,ANL005,04/17/2026,"7,5",Apresentação
APT004399,PRJ0057,ANL012,2026-02-16,7,Apresentação
APT008738,PRJ0123,ANL002,2025-07-09,8,ETL
APT002077,PRJ0026,ANL015,25/08/2025,7,Coleta
APT001037,PRJ0012,ANL011,2026-06-08,4,Coleta
APT002370,PRJ0029,ANL007,2025-06-12,6,Modelagem
APT009764,PRJ0140,ANL006,03-out-2025,8,ETL
APT000108,PRJ0003,ANL009,2025-07-07,4.5,Coleta
APT003260,PRJ0041,ANL005,19/05/2025,2,Coleta
APT005931,PRJ0081,ANL005,2026-04-13,5,Documentação
APT007604,PRJ0107,ANL017,2025-03-17,6,Apresentação
APT008109,PRJ0118,ANL014,2026-01-26,6,Reunião com cliente
APT001736,PRJ0023,ANL005,01/27/2026,4.5,Reunião com cliente
APT002790,PRJ0034,ANL018,2024-06-07,8,ETL
APT002338,PRJ0029,ANL001,08/29/2025,3,ETL
APT001461,PRJ0017,ANL022,31/01/2025,2,Apresentação
APT007999,PRJ0115,ANL011,12/07/2024,4,Documentação
APT009695,PRJ0140,ANL006,02/02/2026,2,Apresentação
APT004710,PRJ0063,ANL019,22-jun-2026,5,Modelagem
APT008714,PRJ0122,ANL021,02-out-2025,4,Reunião com cliente
APT007861,PRJ0113,ANL022,05/24/2024,8,Dashboard
APT009700,PRJ0140,ANL024,15/09/2025,4,Testes
APT002187,PRJ0026,ANL015,2025-12-22,6,Coleta
APT009230,PRJ0132,ANL004,2024-11-11,2,Testes
APT002624,PRJ0034,ANL018,16-abr-2024,7,Reunião com cliente
APT001112,PRJ0013,ANL017,18-dez-2024,2,Testes
APT003705,PRJ0047,ANL006,2024-10-15,6.5,Apresentação
APT002484,PRJ0032,ANL012,13-fev-2026,6.5,Coleta
APT003375,PRJ0042,ANL019,2025-04-04,4,Documentação
APT006585,PRJ0093,ANL020,13/09/2024,3,Apresentação
APT001408,PRJ0016,ANL010,2026-06-08,7,Testes
APT001497,PRJ0017,ANL016,02-jan-2025,4.5,Documentação
APT007283,PRJ0104,ANL006,2024-05-07,6,Dashboard
APT000592,PRJ0008,ANL017,2026-04-20,8,Reunião com cliente
APT002087,PRJ0026,ANL021,2026-01-15,2,Apresentação
APT008737,PRJ0123,ANL014,2025-06-18,4,Apresentação
APT006420,PRJ0089,ANL022,2024-07-30,8,Modelagem
APT001796,PRJ0024,ANL005,2025-09-08,8,Dashboard
APT007446,PRJ0106,ANL009,17/06/2026,7.5,ETL
APT008626,PRJ0122,ANL015,2025-11-21,6.5,DASHBOARD
APT005637,PRJ0079,ANL006,2025-05-14,6.5,Dashboard
APT004927,PRJ0066,ANL015,11-nov-2024,7,ETL
APT008008,PRJ0115,ANL023,06/24/2024,4,Reunião com cliente
APT005859,PRJ0081,ANL017,05/18/2026,6.5,Apresentação
APT008232,PRJ0119,ANL024,04/08/2024,7.5,Reunião com cliente
APT005155,PRJ0070,ANL010,2025-04-28,8,Documentação
APT003926,PRJ0050,ANL008,06-out-2025,2,REUNIÃO COM CLIENTE
APT002182,PRJ0026,ANL021,24/11/2025,4,Coleta
APT005526,PRJ0078,ANL011,2025-08-04,4,TESTES
APT001984,PRJ0025,ANL004,2025-03-13,3.5,ETL
APT005768,PRJ0081,ANL005,06/11/2026,7.5,Testes
APT000649,PRJ0008,ANL023,27/03/2026,"2,5",ETL
APT009146,PRJ0130,ANL013,2025-04-22,5,Dashboard
APT009784,PRJ0140,ANL012,15/09/2025,6,Modelagem
APT002857,PRJ0036,ANL019,2026-05-04,"6,5",Coleta
APT004575,PRJ0062,ANL011,2024-12-30,6,Coleta
APT000489,PRJ0007,ANL010,29-ago-2024,5,Coleta
APT006452,PRJ0089,ANL010,02/09/2024,3.5,Dashboard
APT002935,PRJ0036,ANL007,2026-05-11,4,Modelagem
APT009306,PRJ0133,ANL018,2026-04-29,5.5,Coleta
APT002391,PRJ0029,ANL019,2025-07-14,2,Documentação
APT000851,PRJ0010,ANL001,2024-07-08,2,REUNIÃO COM CLIENTE
APT008796,PRJ0124,ANL010,2024-10-04,6,Apresentação
APT002474,PRJ0032,ANL006,2026-05-19,2,ETL
APT006539,PRJ0091,ANL015,2026-01-07,5,ETL
APT001017,PRJ0012,ANL011,2026-03-17,3,Reunião com cliente
APT002597,PRJ0033,ANL002,02/12/2024,3,Reunião com cliente
APT000946,PRJ0012,ANL011,2026-02-16,3,Modelagem
APT004791,PRJ0064,ANL020,2026-02-25,5,Testes
APT005070,PRJ0069,ANL018,2024-09-13,5.5,Dashboard
APT006786,PRJ0096,ANL015,2026-05-11,3,Apresentação
APT005967,PRJ0081,ANL017,2026-06-18,4,Modelagem
APT008727,PRJ0122,ANL003,13/10/2025,4,Apresentação
APT005903,PRJ0081,ANL005,2026-04-08,6,Testes
APT008385,PRJ0120,ANL019,19-jun-2026,6,Testes
APT007150,PRJ0102,ANL019,2025-01-10,7,Coleta
APT004705,PRJ0063,ANL013,2026-05-14,8,Modelagem
APT005352,PRJ0075,ANL020,2025-09-03,4.5,Modelagem
APT000392,PRJ0006,ANL014,03/10/2025,5,Testes
APT002233,PRJ0027,ANL013,10/16/2024,3,Dashboard
APT005588,PRJ0079,ANL018,2025-06-23,4.5,Reunião com cliente
APT000365,PRJ0006,ANL008,2025-05-26,6.5,Documentação
APT004519,PRJ0060,ANL012,2025-05-08,"8,5",Coleta
APT009446,PRJ0136,ANL013,2026-01-13,5,Modelagem
APT004196,PRJ0055,ANL002,2024-06-24,7,Dashboard
APT007335,PRJ0104,ANL024,03-jun-2024,4.5,Documentação
APT005117,PRJ0070,ANL004,03/25/2025,5.5,Dashboard
APT006199,PRJ0083,ANL009,2025-07-14,4,Coleta
APT000041,PRJ0001,ANL004,07-mai-2024,4,Reunião com cliente
APT008529,PRJ0121,ANL009,2026-05-18,5.5,ETL
APT006985,PRJ0100,ANL010,18-mai-2026,5,ETL
APT001139,PRJ0013,ANL017,27/11/2024,4,Reunião com cliente
APT008935,PRJ0127,ANL018,2025-10-31,6,ETL
APT000372,PRJ0006,ANL014,2025-02-27,4,Reunião com cliente
APT003550,PRJ0044,ANL017,2025-05-29,2,Documentação
